"","StudyID","SiteID","study_type","species","Trait","studyunit","ID","mean.elev","r.elev","mean.lat","mean.long","mean.temp","r.temp","mean.seasonality","dist.km","mean.dist.km","studysite","Coord","coor.var","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","elevation_site","breed","Year","TRAIT_CAT1","TRAIT_CAT2","TRAIT_CAT3","TRAIT_CAT4","n","estimate","p.value"
"485","Quir2002CaJB","Quir2002CaJB.1","common.garden","Cerastium_arvense","Width_of_fourth_leaf_below_bracts","Quir2002CaJB.1_Cerastium_arvense_Width_of_fourth_leaf_below_bracts","Quir2002CaJB.1_Cerastium_arvense",1000,600,-41.2333333333333,-71.2277766666667,7.6,1.4,434.733333333333,62.075437399589,27.8725034522622,"greenhouse","extracted",1,"Caryophyllaceae","F0",1,"perennial","forb","native","Argentina","Argentina","SAmerica",NA,"outcrossing",1999,"SIZE","LEAF","ABOVEGR","WIDTH",3,-1.2432562182219,0.15365362549508
"486","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","Culm_number_per_plant","Raps1992aNZJ.1_Agrostis_capillaris_Culm_number_per_plant","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","NUMBER","ABOVEGR","BRANCH",15,0.0261553474241815,0.81443561794497
"487","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","Interval_between_floeral_events","Raps1992aNZJ.1_Agrostis_capillaris_Interval_between_floeral_events","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"duration",15,-0.0480150969933412,0.665735467647456
"488","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","Length_of_longest_lamina","Raps1992aNZJ.1_Agrostis_capillaris_Length_of_longest_lamina","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","LEAF","ABOVEGR","LENGTH",15,0.043105945958788,0.698345083560478
"489","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","length_of_longest_stem","Raps1992aNZJ.1_Agrostis_capillaris_length_of_longest_stem","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","HEIGHT","ABOVEGR","NAN",15,0.0262166127194052,0.814007959094276
"490","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","Time_to_50percent_anthesis","Raps1992aNZJ.1_Agrostis_capillaris_Time_to_50percent_anthesis","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"peak",15,-0.117906302980926,0.279320711625099
"491","Raps1992aNZJ","Raps1992aNZJ.1","common.garden","Agrostis_capillaris","Time_to_50percent_inflorescence_emergence","Raps1992aNZJ.1_Agrostis_capillaris_Time_to_50percent_inflorescence_emergence","Raps1992aNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"peak",15,-0.109968822469771,0.314488104032006
"492","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","Culm_number_per_plant","Raps1992aNZJ.2_Agrostis_capillaris_Culm_number_per_plant","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","NUMBER","ABOVEGR","BRANCH",10,-0.137472563693488,0.33824411778782
"493","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","Interval_between_floeral_events","Raps1992aNZJ.2_Agrostis_capillaris_Interval_between_floeral_events","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"duration",10,0.224344077497124,0.0973862807457878
"494","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","Length_of_longest_lamina","Raps1992aNZJ.2_Agrostis_capillaris_Length_of_longest_lamina","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","LEAF","ABOVEGR","LENGTH",10,0.183303356924999,0.189971449921357
"495","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","length_of_longest_stem","Raps1992aNZJ.2_Agrostis_capillaris_length_of_longest_stem","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"SIZE","HEIGHT","ABOVEGR","NAN",10,-0.158929443969273,0.262984312434905
"496","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","Time_to_50percent_anthesis","Raps1992aNZJ.2_Agrostis_capillaris_Time_to_50percent_anthesis","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"peak",10,0.218329792804125,0.108625153969234
"497","Raps1992aNZJ","Raps1992aNZJ.2","common.garden","Agrostis_capillaris","Time_to_50percent_inflorescence_emergence","Raps1992aNZJ.2_Agrostis_capillaris_Time_to_50percent_inflorescence_emergence","Raps1992aNZJ.2_Agrostis_capillaris",366.8,1054,-45.468278,170.179998,8.94,6.7,396.1,113.650099171308,52.7266344205907,"Garden","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",14,"outcrossing",1982,"PHENOLOGY","FLOWERING",NA,"peak",10,0.149914595223179,0.293376611281869
"498","Raps1992bNZJ","Raps1992bNZJ.1","common.garden","Agrostis_capillaris","leaf_weight_ratio_control","Raps1992bNZJ.1_Agrostis_capillaris_leaf_weight_ratio_control","Raps1992bNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"greenhouse","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",NA,"outcrossing",NA,"ALLOCATION",NA,NA,"NAN",15,0.0837780649501327,0.447438011247162
"499","Raps1992bNZJ","Raps1992bNZJ.1","common.garden","Agrostis_capillaris","RGR_of_lamina_and_stem_control","Raps1992bNZJ.1_Agrostis_capillaris_RGR_of_lamina_and_stem_control","Raps1992bNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"greenhouse","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",NA,"outcrossing",NA,"GROWTH",NA,NA,"NAN",15,-0.209472026430824,0.0417396624016521
"500","Raps1992bNZJ","Raps1992bNZJ.1","common.garden","Agrostis_capillaris","root/shoot_ratio_control","Raps1992bNZJ.1_Agrostis_capillaris_root/shoot_ratio_control","Raps1992bNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"greenhouse","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",NA,"outcrossing",NA,"ALLOCATION","ROOT_SHOOT",NA,"NAN",15,0.0511016633827887,0.645509387450011
"501","Raps1992bNZJ","Raps1992bNZJ.1","common.garden","Agrostis_capillaris","SLA_specific_leaf_area_control","Raps1992bNZJ.1_Agrostis_capillaris_SLA_specific_leaf_area_control","Raps1992bNZJ.1_Agrostis_capillaris",402.666666666667,1214,-45.564316,169.454444,8.38666666666667,8.1,380.666666666667,250.416942363354,113.398489892813,"greenhouse","extracted",1,"Poaceae","F0",1,"perennial","grass","introduced","New_Zealand","New_Zealand","Oceania",NA,"outcrossing",NA,"ALLOCATION","LEAF",NA,"SLA",15,0.0918708822377808,0.403673948941952
"502","Rehf1990BoGa","Rehf1990BoGa.1","common.garden","Pinus_ponderosa","days_until_max_shoot_elongation","Rehf1990BoGa.1_Pinus_ponderosa_days_until_max_shoot_elongation","Rehf1990BoGa.1_Pinus_ponderosa",2214.28571428571,800,38.3026027142857,-110.267845571429,3.28571428571429,5.8,754.4,562.600362773332,336.24616155427,"greenhouse","extracted_rough",1,"Pinaceae","F1",4,"perennial","tree","native","USA","USA","NAmerica",-116.7,"mixed_mating",1988,"PHENOLOGY","END_GROWTH",NA,"peak",7,-0.121694835159765,0.589278624751633
"503","Rehf1990BoGa","Rehf1990BoGa.1","common.garden","Pinus_ponderosa","max._shoot_elongation","Rehf1990BoGa.1_Pinus_ponderosa_max._shoot_elongation","Rehf1990BoGa.1_Pinus_ponderosa",2214.28571428571,800,38.3026027142857,-110.267845571429,3.28571428571429,5.8,754.4,562.600362773332,336.24616155427,"greenhouse","extracted_rough",1,"Pinaceae","F1",4,"perennial","tree","native","USA","USA","NAmerica",-116.7,"mixed_mating",1988,"GROWTH",NA,NA,"NAN",7,-0.273789550353606,0.189498331805549
"504","Ryse1999FunE","Ryse1999FunE.1","common.garden","Dactylis_glomerata","leaf_dry_mass_content_(i.e._dry_mass_to_fresh_mass_ratio)","Ryse1999FunE.1_Dactylis_glomerata_leaf_dry_mass_content_(i.e._dry_mass_to_fresh_mass_ratio)","Ryse1999FunE.1_Dactylis_glomerata",1119.33333333333,1304,46.8972216666667,9.34166666666667,6.63333333333333,7.3,618.433333333333,231.998291311491,90.2476219383915,"climate_chamber","extracted",1,"Poaceae","F1",1,"perennial","grass","native","Switzerland_Italy","Switzerland","Europe",NA,"outcrossing",NA,"ALLOCATION",NA,NA,"NAN",6,0.0422996535314724,0.800998995940054
"505","Ryse1999FunE","Ryse1999FunE.1","common.garden","Dactylis_glomerata","leaf_mass_ratio","Ryse1999FunE.1_Dactylis_glomerata_leaf_mass_ratio","Ryse1999FunE.1_Dactylis_glomerata",1119.33333333333,1304,46.8972216666667,9.34166666666667,6.63333333333333,7.3,618.433333333333,231.998291311491,90.2476219383915,"climate_chamber","extracted",1,"Poaceae","F1",1,"perennial","grass","native","Switzerland_Italy","Switzerland","Europe",NA,"outcrossing",NA,"ALLOCATION",NA,NA,"NAN",6,0.0988658279835724,0.54727808799692
"506","Ryse1999FunE","Ryse1999FunE.1","common.garden","Dactylis_glomerata","root_mass_ratio","Ryse1999FunE.1_Dactylis_glomerata_root_mass_ratio","Ryse1999FunE.1_Dactylis_glomerata",1119.33333333333,1304,46.8972216666667,9.34166666666667,6.63333333333333,7.3,618.433333333333,231.998291311491,90.2476219383915,"climate_chamber","extracted",1,"Poaceae","F1",1,"perennial","grass","native","Switzerland_Italy","Switzerland","Europe",NA,"outcrossing",NA,"ALLOCATION",NA,NA,"NAN",6,-0.160488145993926,0.305379458458452
"507","Ryse1999FunE","Ryse1999FunE.1","common.garden","Dactylis_glomerata","stem_dry_mass_content_(i.e._dry_mass_to_fresh_mass_ratio)","Ryse1999FunE.1_Dactylis_glomerata_stem_dry_mass_content_(i.e._dry_mass_to_fresh_mass_ratio)","Ryse1999FunE.1_Dactylis_glomerata",1119.33333333333,1304,46.8972216666667,9.34166666666667,6.63333333333333,7.3,618.433333333333,231.998291311491,90.2476219383915,"climate_chamber","extracted",1,"Poaceae","F1",1,"perennial","grass","native","Switzerland_Italy","Switzerland","Europe",NA,"outcrossing",NA,"ALLOCATION",NA,NA,"NAN",6,0.110948073938528,0.496368456955266
