"","StudyID","SiteID","study_type","species","Trait","Year","PopID","elev","traitmean","traitvar","lat.pop","long.pop","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","studyunit","ID","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","latitude_site","longitude_site","elevation_site","breed","r.temp","var","elev.diff","symp","direction","factor.site","factor.site2","factor.pop","st.traitmean","sample.size"
"197","Halb0001subm","Halb0001subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0001subm.PO24",599,2.044493333,"1.07E+00",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0001subm.4_Plantago_lanceolata_Fitness","Halb0001subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",-76,"home site",NA,"low","low","low",0.1218887320757,6
"198","Halb0001subm","Halb0001subm.4","reciprocal.transplant","Plantago_lanceolata","Fitness",2012,"Halb0001subm.PO34",354.8,3.63861107,"1.90E+00",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.4_Plantago_lanceolata_Fitness","Halb0001subm.4_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"outcrossing",7.2,"fitness",168.2,"home site",NA,"low","low","low",1.26296241403565,6
"199","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO15",1447.9,1.02,"0.295400755",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-45.9000000000001,"home site",NA,"mid","high","high",0.0107940925201263,6
"200","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO25",1835.5,0.724,"0.164954567",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-433.5,"home site",NA,"mid","high","high",-0.588278042346872,6
"201","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO35",1550.5,1,"0.272337385",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",-148.5,"home site",NA,"mid","high","high",-0.0296837544303466,6
"202","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO14",694.4,0.324,"0.159642739",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",707.6,"foreign site","up","mid","high","low",-1.39783498135633,6
"203","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO24",599,1.8,"0.457353335",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",803,"foreign site","up","mid","high","low",1.58943012358857,6
"204","Halb0001subm","Halb0001subm.5","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO34",354.8,1.22,"0.315811776",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.5_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.5_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"outcrossing",7.2,"biomass",1047.2,"foreign site","up","mid","high","low",0.415572562024855,6
"205","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO15",1447.9,0.0917,"0.020095244",46.637,8.59414,1485,170,88,22,488,279,488,280,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",720.1,"foreign site","up","high","mid","high",1.57191648448604,6
"206","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO25",1835.5,0.0475,"0.005044345",46.64981,8.68379,1623,182,101,19,520,321,520,326,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",332.5,"foreign site","up","high","mid","high",-1.03842948724657,6
"207","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO35",1550.5,0.0628,"0.010312482",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",617.5,"foreign site","up","high","mid","high",-0.134848189339129,6
"208","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO14",694.4,0.0747,"0.017558576",47.94791,8.50003,1010,106,66,16,309,216,309,235,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",1473.6,"foreign site","up","high","mid","low",0.567937264588884,6
"209","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO24",599,0.0473,"0.006732008",46.72715,8.18578,1120,138,68,27,390,205,390,205,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",1569,"foreign site","up","high","mid","low",-1.05024100748066,6
"210","Halb0001subm","Halb0001subm.6","reciprocal.transplant","Plantago_lanceolata","Aboveground_biomass",2012,"Halb0001subm.PO34",354.8,0.0665,"0.009205427",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.6_Plantago_lanceolata_Aboveground_biomass","Halb0001subm.6_Plantago_lanceolata","Plantaginaceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"outcrossing",7.2,"biomass",1813.2,"foreign site","up","high","mid","low",0.0836649349914299,6
"211","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO19",1783.1,3.31,"0.748160786",46.47027,9.65025,1107,145,53,32,395,168,395,172,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",-1260.1,"foreign site","down","low","low","high",0.856721511761677,7
"212","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO29",1853.8,2.05,"0.69276058",46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",-1330.8,"foreign site","down","low","low","low",-0.574392831749306,7
"213","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO29",1853.8,2.05,"0.69276058",46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",-1330.8,"foreign site","down","low","low","high",-0.574392831749306,7
"214","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO39",1550.5,3.63,"0.728279434",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",-1027.5,"foreign site","down","low","low","high",1.22017912281208,7
"215","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO17",407,3.49,"0.974574337",47.53288,8.58929,1035,122,63,24,354,196,354,202,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",116,"home site",NA,"low","low","low",1.06116641797753,7
"216","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO27",361.3,1.61,"0.457876892",47.63329,7.90548,918,111,56,25,314,176,314,177,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",161.7,"home site",NA,"low","low","low",-1.07414704694362,7
"217","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO37",354.8,1.75,"0.292320844",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.7_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"biomass",168.2,"home site",NA,"low","low","low",-0.915134342109063,7
"218","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO19",1783.1,1.026855,"5.90E-01",46.47027,9.65025,1107,145,53,32,395,168,395,172,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",-1260.1,"foreign site","down","low","low","high",0.333078514460969,7
"219","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO29",1853.8,1.055398386,"2.50E-01",46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",-1330.8,"foreign site","down","low","low","low",0.38879958365461,7
"220","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO29",1853.8,1.055398386,"2.50E-01",46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",-1330.8,"foreign site","down","low","low","high",0.38879958365461,7
"221","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO39",1550.5,0.846373376,"6.56E-01",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",-1027.5,"foreign site","down","low","low","high",-0.0192493088422858,7
"222","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO17",407,1.621778667,"1.33E+00",47.53288,8.58929,1035,122,63,24,354,196,354,202,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",116,"home site",NA,"low","low","low",1.49446079804293,7
"223","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO27",361.3,0.15855,"8.24E-02",47.63329,7.90548,918,111,56,25,314,176,314,177,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",161.7,"home site",NA,"low","low","low",-1.36198607900331,7
"224","Halb0001subm","Halb0001subm.7","reciprocal.transplant","Senecio_vulgaris","Fitness",2012,"Halb0001subm.PO37",354.8,0.229283675,"1.13E-01",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.7_Senecio_vulgaris_Fitness","Halb0001subm.7_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.68333333,8.51,523,"mixed_mating",7.4,"fitness",168.2,"home site",NA,"low","low","low",-1.22390309196752,7
"225","Halb0001subm","Halb0001subm.8","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO29",1853.8,1.7,NA,46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.8_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.8_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"mixed_mating",7.1,"biomass",-451.8,"foreign site","down","mid","mid","high",0.707106781186547,2
"226","Halb0001subm","Halb0001subm.8","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO17",407,0.151,NA,47.53288,8.58929,1035,122,63,24,354,196,354,202,"Halb0001subm.8_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.8_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.45,9.49,1402,"mixed_mating",7.1,"biomass",995,"foreign site","up","mid","mid","low",-0.707106781186547,2
"227","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO19",1783.1,0.0827,"0.02654651",46.47027,9.65025,1107,145,53,32,395,168,395,172,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",384.9,"home site",NA,"high","high","high",-0.0736774097430163,6
"228","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO29",1853.8,0.033,"0.007787249",46.94185,10.36224,972,130,50,34,361,158,361,161,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",314.2,"home site",NA,"high","high","high",-1.06334423791272,6
"229","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO39",1550.5,0.0396,"0.010735329",46.59907,8.50361,1541,172,95,19,493,302,493,305,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",617.5,"home site",NA,"high","high","high",-0.931919669181933,6
"230","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO17",407,0.0901,"0.028164874",47.53288,8.58929,1035,122,63,24,354,196,354,202,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",1761,"foreign site","up","high","high","low",0.073677409743016,6
"231","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO27",361.3,0.172,"0.050799083",47.63329,7.90548,918,111,56,25,314,176,314,177,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",1806.7,"foreign site","up","high","high","low",1.7045368308114,6
"232","Halb0001subm","Halb0001subm.9","reciprocal.transplant","Senecio_vulgaris","Aboveground_biomass",2012,"Halb0001subm.PO37",354.8,0.101,"0.030673608",47.58757,8.606,995,116,60,24,340,187,340,194,"Halb0001subm.9_Senecio_vulgaris_Aboveground_biomass","Halb0001subm.9_Senecio_vulgaris","Asteraceae","F2",1,"perennial","forb","native","Switzerland","Switzerland","Europe",47.43333333,9.24,2168,"mixed_mating",7.4,"biomass",1813.2,"foreign site","up","high","high","low",0.290727076283253,6
"233","Hall1990CJPl","Hall1990CJPl.1","reciprocal.transplant","Elymus_cinereus","Dry_weight",1987,"Hall1990CJPl.PO1",346,231.7,NA,50.6832,-120.30214,311,35,13,27,97,48,97,85,"Hall1990CJPl.1_Elymus_cinereus_Dry_weight","Hall1990CJPl.1_Elymus_cinereus","Poaceae","F1",4,"perennial","grass","native","Canada","Canada","NAmerica",NA,NA,346,"mixed_mating",3.5,"biomass",0,"home site",NA,"low","low","low",0.707106781186547,2
"234","Hall1990CJPl","Hall1990CJPl.1","reciprocal.transplant","Elymus_cinereus","Dry_weight",1987,"Hall1990CJPl.PO2",930,84.3,NA,50.72398,-120.02406,393,42,20,23,120,66,120,103,"Hall1990CJPl.1_Elymus_cinereus_Dry_weight","Hall1990CJPl.1_Elymus_cinereus","Poaceae","F1",4,"perennial","grass","native","Canada","Canada","NAmerica",NA,NA,346,"mixed_mating",3.5,"biomass",-584,"foreign site","down","low","low","high",-0.707106781186548,2
"235","Hall1990CJPl","Hall1990CJPl.1","reciprocal.transplant","Elymus_cinereus","No._Heads",1987,"Hall1990CJPl.PO1",346,27.8,NA,50.6832,-120.30214,311,35,13,27,97,48,97,85,"Hall1990CJPl.1_Elymus_cinereus_No._Heads","Hall1990CJPl.1_Elymus_cinereus","Poaceae","F1",4,"perennial","grass","native","Canada","Canada","NAmerica",NA,NA,346,"mixed_mating",3.5,"fitness",0,"home site",NA,"low","low","low",0.707106781186548,2
"236","Hall1990CJPl","Hall1990CJPl.1","reciprocal.transplant","Elymus_cinereus","No._Heads",1987,"Hall1990CJPl.PO2",930,13.1,NA,50.72398,-120.02406,393,42,20,23,120,66,120,103,"Hall1990CJPl.1_Elymus_cinereus_No._Heads","Hall1990CJPl.1_Elymus_cinereus","Poaceae","F1",4,"perennial","grass","native","Canada","Canada","NAmerica",NA,NA,346,"mixed_mating",3.5,"fitness",-584,"foreign site","down","low","low","high",-0.707106781186547,2
